transport_type,stop,line,delay,theoretical_time,expectedArrivalTime,date,direction,year,month,day,hour,minute,seconds,temp,humidity,visibility,wind,rain
0,6608G,51,,,,2020-11-06 00:41:27.619020,,2020,11,4,0,41,27,276.22,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:41:27.619666,,2020,11,4,0,41,27,276.22,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:42:28.575601,,2020,11,4,0,42,28,276.22,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:42:28.576202,,2020,11,4,0,42,28,276.22,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:42:28.576769,,2020,11,4,0,42,28,276.22,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:42:28.577330,,2020,11,4,0,42,28,276.22,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:43:29.367086,,2020,11,4,0,43,29,276.22,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:43:29.367682,,2020,11,4,0,43,29,276.22,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:43:29.368250,,2020,11,4,0,43,29,276.22,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:43:29.368812,,2020,11,4,0,43,29,276.22,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:44:30.203810,,2020,11,4,0,44,30,276.22,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:44:30.204503,,2020,11,4,0,44,30,276.22,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:44:30.205164,,2020,11,4,0,44,30,276.22,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:44:30.205813,,2020,11,4,0,44,30,276.22,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:45:31.077577,,2020,11,4,0,45,31,276.09,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:45:31.078294,,2020,11,4,0,45,31,276.09,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:45:31.078955,,2020,11,4,0,45,31,276.09,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:45:31.079603,,2020,11,4,0,45,31,276.09,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:46:31.929239,,2020,11,4,0,46,31,276.09,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:46:31.929929,,2020,11,4,0,46,31,276.09,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:46:31.930619,,2020,11,4,0,46,31,276.09,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:46:31.931267,,2020,11,4,0,46,31,276.09,80,10000,2.1,0
